SEED,SRC_ID_UNIQUE,SRC_INDEX,SRC_LOC_LONG,SRC_LOC_LAT,DST_ID_UNIQUE,DST_INDEX,DST_LOC_LONG,DST_LOC_LAT,DISTANCE,TRAVEL_TIME,WAYPOINTS,SCALED_WAYPOINTS
42,depot000,0,-73.62920073617674,45.60628890216235,17-191965,1,-73.6397093205167,45.60628890216235,0,196.9,-73.628869:45.60646;-73.626749:45.60445;-73.627642:45.604136;-73.628353:45.603891;-73.629194:45.603614;-73.630026:45.603314;-73.630832:45.60307;-73.631366:45.602891;-73.632262:45.602567;-73.63319:45.602238;-73.634113:45.601921;-73.634948:45.601634;-73.635768:45.601365;-73.636643:45.601079;-73.637509:45.600775;-73.638879:45.600068;-73.639438:45.599752;-73.640218:45.598828;-73.640294:45.598734;-73.640922:45.598023;-73.640745:45.59787;-73.639689:45.596868,0.42859213393380907:0.5366761572309593;0.4759860829285307:0.49174132823108496;0.4560224996964412:0.48472165842705145;0.4401276422738695:0.4792445275290616;0.42132655213025905:0.47305201626894294;0.4027266627133236:0.4663453253733706;0.38470801984078645:0.46089055011180147;0.3727701100467407:0.4568888912107517;0.3527394599055477:0.44964566504362247;0.3319934294020672:0.44229066069486594;0.311359177080214:0.4352039239818879;0.29269222075449275:0.4287878563585147;0.2743605989733357:0.42277419018896795;0.25479941719459615:0.41638047820185664;0.23543943614316692:0.40958436476107773;0.2048122143868203:0.3937789298840303;0.19231541368495575:0.38671454880747297;0.17487801735649933:0.36605794084919896;0.17317898899646345:0.3639565110353366;0.15913964938839645:0.34806165361292374;0.16309659701692236:0.3446412412562724;0.18670414896891782:0.3222408936652798
42,depot000,0,-73.62920073617674,45.60628890216235,19-207203,2,-73.64091023042792,45.60628890216235,0,350.3,-73.628869:45.60646;-73.626749:45.60445;-73.627642:45.604136;-73.628353:45.603891;-73.629194:45.603614;-73.630026:45.603314;-73.630832:45.60307;-73.631366:45.602891;-73.632262:45.602567;-73.63319:45.602238;-73.634113:45.601921;-73.634948:45.601634;-73.635768:45.601365;-73.636643:45.601079;-73.637509:45.600775;-73.638879:45.600068;-73.639438:45.599752;-73.640218:45.598828;-73.640294:45.598734;-73.640922:45.598023;-73.641336:45.597516;-73.641533:45.597271;-73.642585:45.595999;-73.642684:45.595874;-73.642878:45.595629;-73.643538:45.594822;-73.644083:45.594157;-73.644592:45.593543;-73.64503:45.593001;-73.645479:45.592449;-73.645972:45.591844;-73.645813:45.591694;-73.643526:45.589537;-73.64151:45.587635;-73.640929:45.587088,0.42859213393380907:0.5366761572309593;0.4759860829285307:0.49174132823108496;0.4560224996964412:0.48472165842705145;0.4401276422738695:0.4792445275290616;0.42132655213025905:0.47305201626894294;0.4027266627133236:0.4663453253733706;0.38470801984078645:0.46089055011180147;0.3727701100467407:0.4568888912107517;0.3527394599055477:0.44964566504362247;0.3319934294020672:0.44229066069486594;0.311359177080214:0.4352039239818879;0.29269222075449275:0.4287878563585147;0.2743605989733357:0.42277419018896795;0.25479941719459615:0.41638047820185664;0.23543943614316692:0.40958436476107773;0.2048122143868203:0.3937789298840303;0.19231541368495575:0.38671454880747297;0.17487801735649933:0.36605794084919896;0.17317898899646345:0.3639565110353366;0.15913964938839645:0.34806165361292374;0.14988441595277024:0.33672734599953824;0.1454803555980529:0.3312502151015484;0.12196222619110511:0.3028138457045883;0.11974901819545662:0.30001939116485915;0.11541202474984269:0.29454226026686925;0.10065730477948813:0.2765012617579114;0.08847348298624355:0.2616347636062472;0.07709446410001652:0.24790840290664135;0.0673026953925158:0.23579164802218253;0.05726501468581624:0.2234513367744691;0.04624368598073301:0.20992617680185588;0.04979823215527359:0.20657283135399027;0.10092557241558425:0.15835172381535376;0.1459945352333478:0.11583130353780288;0.15898315993424533:0.10360277047171677
42,depot000,0,-73.62920073617674,45.60628890216235,18-69978,3,-73.605342346,45.60628890216235,0,237.0,-73.628869:45.60646;-73.626749:45.60445;-73.626621:45.604328;-73.624274:45.605155;-73.624122:45.605211;-73.623614:45.605402;-73.620092:45.606613;-73.61993:45.606662;-73.619342:45.606862;-73.617444:45.607507;-73.612743:45.609075;-73.611559:45.60946;-73.608092:45.610598;-73.607915:45.610658;-73.605464:45.611745;-73.605404:45.611773,0.42859213393380907:0.5366761572309593;0.4759860829285307:0.49174132823108496;0.4788476043773633:0.4890139406003004;0.5313162828165661:0.5075020518356086;0.5347143395369555:0.5087539674692941;0.5460710027866029:0.5130238940061224;0.6248075538999588:0.5400965695877695;0.6284291669836028:0.5411919957673039;0.6415742811386514:0.545663123030966;0.684005278870837:0.5600825084562798;0.7890991252037113:0.5951361462034469;0.8155681986045393:0.6037430661860478;0.8930751897203127:0.6291837803164448;0.8970321373485209:0.6305251184954958;0.9518258019649994:0.654825695173517;0.9531671401442092:0.6554516529904392
42,depot000,0,-73.62920073617674,45.60628890216235,18-196094,4,-73.63486435398984,45.60628890216235,0,144.5,-73.628869:45.60646;-73.629141:45.606718;-73.629328:45.606896;-73.629766:45.607311;-73.631264:45.608732;-73.632845:45.610231;-73.632965:45.610345;-73.633232:45.610596;-73.633953:45.610192;-73.634647:45.609827;-73.635439:45.609409;-73.634861:45.608864,0.42859213393380907:0.5366761572309593;0.42251140085500005:0.5424439114011483;0.41833089686353725:0.5464232146657774;0.4085391281560365:0.5557008037379831;0.37505038495117493:0.587468162946388;0.33970612393180866:0.6209792617875116;0.3370234475737068:0.6235278043278831;0.3310544926765251:0.6291390690437622;0.3149360788910165:0.6201073919710729;0.2994212672861682:0.6119475847149811;0.28171560332193335:0.6026029287338307;0.29463716111404514:0.5904191069402683
42,depot000,0,-73.62920073617674,45.60628890216235,18-189508,5,-73.62644136669718,45.60628890216235,0,151.5,-73.628869:45.60646;-73.629141:45.606718;-73.628904:45.607225;-73.627962:45.60713;-73.626722:45.607803;-73.626604:45.607874;-73.627183:45.608423;-73.627739:45.608952;-73.628135:45.609327;-73.62875:45.609931;-73.629374:45.610507;-73.628559:45.610922;-73.626747:45.611844;-73.625983:45.612233;-73.625856:45.612304;-73.626453:45.612871,0.42859213393380907:0.5366761572309593;0.42251140085500005:0.5424439114011483;0.42780968666241803:0.5537782190145338;0.4488686960745185:0.5516544335642507;0.476589685109191:0.5666997768064868;0.47922765019476904:0.568287026985213;0.46628373676639534:0.5805602713239819;0.4538540029733165:0.5923864029364003;0.44500117099135794:0.6007697665557468;0.431252454655649:0.6142725708920981;0.4173025375929474:0.6271494174113683;0.43552238119247716:0.6364270064835741;0.47603079420137223:0.6570389031690066;0.4931105003483672:0.6657352456969728;0.4959496661609379:0.6673224958755403;0.48260335127889653:0.6799981416679767
42,depot000,0,-73.62920073617674,45.60628890216235,19-296757,6,-73.62336753396225,45.60628890216235,0,191.3,-73.628869:45.60646;-73.629141:45.606718;-73.629328:45.606896;-73.629766:45.607311;-73.631264:45.608732;-73.632845:45.610231;-73.631962:45.611771;-73.631898:45.611883;-73.630912:45.613581;-73.630068:45.615036;-73.629806:45.615488;-73.629658:45.615742;-73.62959:45.615858;-73.629118:45.616653;-73.628673:45.617401;-73.628367:45.617902;-73.627697:45.618814;-73.625485:45.621006;-73.624127:45.622065;-73.623378:45.622548,0.42859213393380907:0.5366761572309593;0.42251140085500005:0.5424439114011483;0.41833089686353725:0.5464232146657774;0.4085391281560365:0.5557008037379831;0.37505038495117493:0.587468162946388;0.33970612393180866:0.6209792617875116;0.35944615080096126:0.6554069417177565;0.3608769115252187:0.6579107729854453;0.3829195689353852:0.6958706434541276;0.40178772598809914:0.7283980942973439;0.40764490270333587:0.738502841913147;0.41095353687835995:0.7441811735379706;0.41247372014830047:0.7467744273510248;0.42302558049029493:0.7645471582240455;0.43297383865194683:0.7812691741902144;0.43981466336556724:0.7924693479857107;0.4547929396988587:0.8128576883080474;0.5042436072350777:0.861861243117916;0.5346025613553282:0.8855358619790149;0.551346932957759:0.8963336343208436
42,depot000,0,-73.62920073617674,45.60628890216235,17-18889,7,-73.62022157003756,45.60628890216235,0,249.3,-73.628869:45.60646;-73.629141:45.606718;-73.628904:45.607225;-73.627962:45.60713;-73.626722:45.607803;-73.626604:45.607874;-73.627183:45.608423;-73.627739:45.608952;-73.628135:45.609327;-73.62875:45.609931;-73.625398:45.61167;-73.625265:45.611739;-73.623044:45.612892;-73.622303:45.613276;-73.621656:45.613612;-73.620935:45.613986;-73.619692:45.614631;-73.619031:45.614974;-73.620215:45.616081,0.42859213393380907:0.5366761572309593;0.42251140085500005:0.5424439114011483;0.42780968666241803:0.5537782190145338;0.4488686960745185:0.5516544335642507;0.476589685109191:0.5666997768064868;0.47922765019476904:0.568287026985213;0.46628373676639534:0.5805602713239819;0.4538540029733165:0.5923864029364003;0.44500117099135794:0.6007697665557468;0.431252454655649:0.6142725708920981;0.5061885475946301:0.6531490224495841;0.50916184722509:0.6546915613556277;0.5588137154883016:0.6804676100307478;0.5753792420000017:0.689052174376928;0.5898433386979982:0.6965636681799945;0.6059617524835068:0.7049246761629201;0.6337498084272827:0.7193440615883927;0.6485268840335815:0.7270120448454515;0.6220578106327534:0.7517597342499818
42,depot000,0,-73.62920073617674,45.60628890216235,19-119392,8,-73.62398687167148,45.60628890216235,0,99.4,-73.628869:45.60646;-73.626749:45.60445;-73.626621:45.604328;-73.626066:45.603802;-73.625565:45.603327;-73.624911:45.602707;-73.624022:45.601866,0.42859213393380907:0.5366761572309593;0.4759860829285307:0.49174132823108496;0.4788476043773633:0.4890139406003004;0.49125498253418015:0.4772548758968265;0.5024551563296764:0.46663594864556973;0.5170757424818241:0.4527754541282335;0.5369499031688659:0.4339743639844642
42,depot000,0,-73.62920073617674,45.60628890216235,17-311775,9,-73.63115646906553,45.60628890216235,0,164.2,-73.628869:45.60646;-73.629141:45.606718;-73.629328:45.606896;-73.629766:45.607311;-73.631264:45.608732;-73.632845:45.610231;-73.631962:45.611771;-73.631898:45.611883;-73.630912:45.613581;-73.630068:45.615036;-73.629806:45.615488;-73.629658:45.615742;-73.62959:45.615858;-73.629727:45.615926;-73.630219:45.616343;-73.631156:45.617221,0.42859213393380907:0.5366761572309593;0.42251140085500005:0.5424439114011483;0.41833089686353725:0.5464232146657774;0.4085391281560365:0.5557008037379831;0.37505038495117493:0.587468162946388;0.33970612393180866:0.6209792617875116;0.35944615080096126:0.6554069417177565;0.3608769115252187:0.6579107729854453;0.3829195689353852:0.6958706434541276;0.40178772598809914:0.7283980942973439;0.40764490270333587:0.738502841913147;0.41095353687835995:0.7441811735379706;0.41247372014830047:0.7467744273510248;0.4094109979724752:0.7482946106206477;0.3984120249039716:0.7576169109653773;0.3774647936734984:0.7772451596529026
42,depot000,0,-73.62920073617674,45.60628890216235,17-196921,10,-73.64600729939899,45.60628890216235,0,394.0,-73.628869:45.60646;-73.626749:45.60445;-73.627642:45.604136;-73.628353:45.603891;-73.629194:45.603614;-73.630026:45.603314;-73.630832:45.60307;-73.631366:45.602891;-73.632262:45.602567;-73.63319:45.602238;-73.634113:45.601921;-73.634948:45.601634;-73.635768:45.601365;-73.636643:45.601079;-73.637509:45.600775;-73.638879:45.600068;-73.639438:45.599752;-73.640218:45.598828;-73.640294:45.598734;-73.640922:45.598023;-73.641336:45.597516;-73.641533:45.597271;-73.642585:45.595999;-73.642684:45.595874;-73.642878:45.595629;-73.643538:45.594822;-73.644083:45.594157;-73.644592:45.593543;-73.64503:45.593001;-73.645479:45.592449;-73.645972:45.591844;-73.646408:45.591305;-73.646906:45.590688;-73.647426:45.590079;-73.647272:45.589934;-73.64566:45.588419;-73.643617:45.586498;-73.644368:45.586157;-73.646019:45.587755,0.42859213393380907:0.5366761572309593;0.4759860829285307:0.49174132823108496;0.4560224996964412:0.48472165842705145;0.4401276422738695:0.4792445275290616;0.42132655213025905:0.47305201626894294;0.4027266627133236:0.4663453253733706;0.38470801984078645:0.46089055011180147;0.3727701100467407:0.4568888912107517;0.3527394599055477:0.44964566504362247;0.3319934294020672:0.44229066069486594;0.311359177080214:0.4352039239818879;0.29269222075449275:0.4287878563585147;0.2743605989733357:0.42277419018896795;0.25479941719459615:0.41638047820185664;0.23543943614316692:0.40958436476107773;0.2048122143868203:0.3937789298840303;0.19231541368495575:0.38671454880747297;0.17487801735649933:0.36605794084919896;0.17317898899646345:0.3639565110353366;0.15913964938839645:0.34806165361292374;0.14988441595277024:0.33672734599953824;0.1454803555980529:0.3312502151015484;0.12196222619110511:0.3028138457045883;0.11974901819545662:0.30001939116485915;0.11541202474984269:0.29454226026686925;0.10065730477948813:0.2765012617579114;0.08847348298624355:0.2616347636062472;0.07709446410001652:0.24790840290664135;0.0673026953925158:0.23579164802218253;0.05726501468581624:0.2234513367744691;0.04624368598073301:0.20992617680185588;0.0364966285460738:0.1978764888261828;0.025363521659363276:0.1840830612177912;0.013738590773937447:0.17046847869997145;0.01718135876685074:0.1672269114337331;0.05321864451192497:0.13335812241146586;0.0988912095103488:0.09041294504382658;0.08210212663539418:0.08278967305929165;0.045192971073881254:0.11851397989606362
