SEED,ID_UNIQUE,LOC_LONG,LOC_LAT,X,Y,CLUSTER,DEPOT,index,NATURE,ACTI_NOM,TYPE_LIEU_INTERV,RUE,RUE_INTERSECTION1,RUE_INTERSECTION2,ARRONDISSEMENT,ARRONDISSEMENT_GEO,LIN_CODE_POSTAL,DDS_DATE_CREATION,UNITE_RESP_PARENT
42,depot000,-73.62945352352632,45.60348086406713,0.33828017340165073,0.5892912676746855,0,True,,,,,,,,,,,,
42,17-191965,-73.6397093205167,45.596858220741005,0.07614898512899758,0.4200210133773624,0,False,1276444.0,Requete,Subvention - Habitation - Service central,Adresse,avenue Garon,,,Montréal-Nord,Montréal-Nord,H1H3T7,2017-06-16T12:52:04,SERVICE DE L URBANISME ET DE LA MOBILITÉ
42,19-207203,-73.64091023042792,45.58709750249212,0.045454545454381996,0.17054370065608127,0,False,2097391.0,Requete,Parc - Propreté,Adresse,avenue de Rome,,,Montréal-Nord,Montréal-Nord,H1H4P2,2019-06-24T10:14:01,MONTREAL-NORD
42,18-69978,-73.605342346,45.611708952,0.9545454545452909,0.7995955930312338,0,False,1946633.0,Requete,Retour DDS,Intersection,,boulevard Henri-Bourassa,boulevard Albert-Hudon,Montréal-Nord,Montréal-Nord,,2018-03-06T09:33:30,MONTREAL-NORD
42,18-196094,-73.63486435398984,45.60886240273637,0.19998303079299365,0.7268397319653401,0,False,1689296.0,Requete,Permis animalier,Adresse,avenue Brunet,,,Montréal-Nord,Montréal-Nord,H1G5G8,2018-06-21T16:28:45,MONTREAL-NORD
42,18-189508,-73.62644136669718,45.61287724236617,0.415268851085863,0.8294562993437733,0,False,1682036.0,Requete,Fuite d'eau,Adresse,boulevard Lacordaire,,,Montréal-Nord,Montréal-Nord,H1G4L2,2018-06-18T11:57:31,MONTREAL-NORD
