policy,lambda,cost-exponent,sim-time,avg-srv-time,tasks-srvd,max-wait-time,avg-wait-time,wait-sd,total-travel-distance,avg-agent-dist,avg-task-dist,max-agent-dist,max_queue_len
quad wait tsp,0.8,5.0,1272.129999998988,28142.422202914728,1000,69.08515841522569,28.142422202914727,13.7856741281639,256.97052798980263,256.97052798980263,0.25697052798980263,256.97052798980263,48
quad wait tsp,0.8,5.0,1281.09999999898,23751.277564403932,1000,52.20454812040782,23.75127756440393,12.14188651004967,269.80079675966516,269.80079675966516,0.2698007967596652,269.80079675966516,37
quad wait tsp,0.8,5.0,1328.269999998937,17683.206327145064,1000,42.03533519538814,17.683206327145065,9.072859640863188,313.5035304554267,313.5035304554267,0.31350353045542667,313.5035304554267,33
quad wait tsp,0.8,5.0,1317.9699999989464,18347.055992495145,1000,40.778477557615474,18.347055992495147,7.61438390518105,293.48375935301567,293.48375935301567,0.2934837593530157,293.48375935301567,28
quad wait tsp,0.8,5.0,1298.8199999989638,22545.93733833691,1000,55.6610965037039,22.54593733833691,11.229316203402957,275.6493922917906,275.6493922917906,0.2756493922917906,275.6493922917906,42
quad wait tsp,0.85,5.0,1236.0599999990209,45920.79560273359,1000,91.7536271850156,45.92079560273359,23.55181961200176,222.46967735968636,222.46967735968636,0.22246967735968637,222.46967735968636,65
quad wait tsp,0.85,5.0,1234.1399999990226,37265.41888413899,1000,77.48950227098703,37.26541888413899,18.404129513027634,223.27010669579678,223.27010669579678,0.22327010669579678,223.27010669579678,57
quad wait tsp,0.85,5.0,1263.6699999989958,28054.927719663418,1000,60.93773188358307,28.054927719663418,12.436265955866597,251.38816067923216,251.38816067923216,0.25138816067923214,251.38816067923216,44
quad wait tsp,0.85,5.0,1259.9199999989992,30856.126228225974,1000,65.02856711303355,30.856126228225975,10.692773638458396,240.0917373404376,240.0917373404376,0.2400917373404376,240.0917373404376,45
quad wait tsp,0.85,5.0,1251.0499999990072,35655.183965488926,1000,84.57592787838257,35.65518396548892,17.841711362815204,238.89943153965936,238.89943153965936,0.23889943153965937,238.89943153965936,63
quad wait tsp,0.9,5.0,1210.1299999990445,65921.6475136793,1000,143.27194425752714,65.9216475136793,34.45168967509338,196.6562800821084,196.6562800821084,0.1966562800821084,196.6562800821084,96
quad wait tsp,0.9,5.0,1206.3899999990479,55259.94005723226,1000,119.01707505340505,55.259940057232264,28.74165087419409,195.7278176939817,195.7278176939817,0.1957278176939817,195.7278176939817,86
quad wait tsp,0.9,5.0,1224.1099999990317,43848.21340189638,1000,85.533802671476,43.84821340189638,18.102926269960903,211.9414402484685,211.9414402484685,0.2119414402484685,211.9414402484685,64
quad wait tsp,0.9,5.0,1225.96999999903,49816.65310442426,1000,90.4124375361464,49.81665310442426,19.25596474296664,207.30796458297556,207.30796458297556,0.20730796458297557,207.30796458297556,67
quad wait tsp,0.9,5.0,1219.349999999036,52740.918745174204,1000,114.61040094176258,52.740918745174206,27.426256660853316,207.3721625073614,207.3721625073614,0.2073721625073614,207.3721625073614,89
quad wait tsp,0.95,5.0,1194.8299999990584,85780.92185505058,1000,170.2109358451454,85.78092185505058,46.06333712812854,181.3506843033002,181.3506843033002,0.1813506843033002,181.3506843033002,128
quad wait tsp,0.95,5.0,1196.5899999990568,75701.85163315326,1000,166.9814221420727,75.70185163315325,43.23296364114429,186.24267075027728,186.24267075027728,0.18624267075027728,186.24267075027728,127
quad wait tsp,0.95,5.0,1208.6099999990458,64584.65322283554,1000,127.9547160013683,64.58465322283554,30.276304074132558,196.4852485506894,196.4852485506894,0.19648524855068938,196.4852485506894,90
quad wait tsp,0.95,5.0,1199.709999999054,67918.7829410221,1000,128.0255833116613,67.9187829410221,29.14559692623803,182.0722685951458,182.0722685951458,0.1820722685951458,182.0722685951458,95
quad wait tsp,0.95,5.0,1196.1499999990572,70259.32986383772,1000,158.0689450957559,70.25932986383772,36.78025312646974,184.22496870508007,184.22496870508007,0.18422496870508007,184.22496870508007,114
quad wait tsp,0.98,5.0,1188.8699999990638,98706.35649213124,1000,208.7477392260687,98.70635649213123,54.54457690302351,175.53951684647353,175.53951684647353,0.17553951684647354,175.53951684647353,153
quad wait tsp,0.98,5.0,1181.8999999990701,85543.46331784478,1000,186.4030001946336,85.54346331784478,47.93113568626787,171.61088542798544,171.61088542798544,0.17161088542798544,171.61088542798544,144
quad wait tsp,0.98,5.0,1194.5399999990586,75598.2512874345,1000,144.12802019274795,75.5982512874345,36.59286695172235,182.4345027132058,182.4345027132058,0.1824345027132058,182.4345027132058,105
quad wait tsp,0.98,5.0,1196.9399999990565,82982.34570812267,1000,159.4575661732008,82.98234570812266,37.958919331356284,179.26379693075484,179.26379693075484,0.17926379693075484,179.26379693075484,119
quad wait tsp,0.98,5.0,1193.9699999990592,83027.23823534361,1000,181.92936482158643,83.02723823534362,46.62928448654282,182.0245715095021,182.0245715095021,0.1820245715095021,182.0245715095021,141
