policy,lambda,cost-exponent,sim-time,avg-srv-time,tasks-srvd,max-wait-time,avg-wait-time,wait-sd,total-travel-distance,avg-agent-dist,avg-task-dist,max-agent-dist,max_queue_len
weighted tsp,0.6,-3.0,1661.499999998634,3688.046270539597,1000,16.84672037620021,3.6880462705395973,2.824078516050877,374.69904545552237,374.69904545552237,0.37469904545552235,374.69904545552237,13
weighted tsp,0.6,-3.0,1668.4399999986276,3771.430085852884,1000,14.96340063005664,3.771430085852884,2.802427054815142,380.8661186864098,380.8661186864098,0.3808661186864098,380.8661186864098,12
weighted tsp,0.6,-3.0,1759.9499999985444,3118.4451028348058,1000,12.975463844809383,3.118445102834806,2.1736461802237823,413.4051055182203,413.4051055182203,0.4134051055182203,413.4051055182203,11
weighted tsp,0.6,-3.0,1736.139999998566,3542.624656634128,1000,16.60345129123516,3.542624656634128,2.7191591359724225,385.29641587305133,385.29641587305133,0.38529641587305136,385.29641587305133,13
weighted tsp,0.6,-3.0,1690.8199999986073,3365.923117762559,1000,14.525765366915437,3.365923117762559,2.4376371473006775,389.04803701525753,389.04803701525753,0.38904803701525753,389.04803701525753,10
weighted tsp,0.7,-3.0,1424.5699999988494,5898.461089050114,1000,23.030046036755493,5.898461089050114,4.988377149639998,297.3125432016775,297.3125432016775,0.2973125432016775,297.3125432016775,19
weighted tsp,0.7,-3.0,1431.0499999988435,5360.738645034164,1000,19.0948785747255,5.360738645034163,4.054426136423059,306.1328256799392,306.1328256799392,0.30613282567993916,306.1328256799392,16
weighted tsp,0.7,-3.0,1508.7499999987729,4240.245802446354,1000,17.149217337537152,4.240245802446354,3.1277355030803906,343.89254485074343,343.89254485074343,0.34389254485074344,343.89254485074343,13
weighted tsp,0.7,-3.0,1488.2199999987915,5008.813991418042,1000,23.942063030526697,5.008813991418042,4.175480007946655,319.8039588752782,319.8039588752782,0.31980395887527824,319.8039588752782,18
weighted tsp,0.7,-3.0,1449.6899999988266,4850.935529527827,1000,16.929071417674095,4.850935529527828,3.6956247853193807,317.9759103614271,317.9759103614271,0.31797591036142714,317.9759103614271,13
weighted tsp,0.8,-3.0,1250.0499999990082,11064.482202930034,1000,40.461507336610566,11.064482202930034,8.705936308779139,216.80102015619303,216.80102015619303,0.21680102015619304,216.80102015619303,32
weighted tsp,0.8,-3.0,1261.5099999989977,9943.087564416099,1000,26.798279670451734,9.943087564416098,6.134123764774965,232.5824477594776,232.5824477594776,0.2325824477594776,232.5824477594776,22
weighted tsp,0.8,-3.0,1320.9299999989437,7708.266327153484,1000,25.34635455132093,7.708266327153484,5.579530142287106,262.84184923949607,262.84184923949607,0.26284184923949605,262.84184923949607,22
weighted tsp,0.8,-3.0,1305.5799999989576,8167.495992503854,1000,27.101518562289357,8.167495992503854,5.991864925713087,242.91924498210483,242.91924498210483,0.24291924498210482,242.91924498210483,22
weighted tsp,0.8,-3.0,1270.12999999899,8786.157338348878,1000,25.292969221363137,8.786157338348877,5.64196340513633,229.55930046518571,229.55930046518571,0.22955930046518572,229.55930046518571,22
weighted tsp,0.85,-3.0,1196.269999999057,24849.445602752414,1000,57.32476998250468,24.849445602752414,14.14338354333401,176.3608047492351,176.3608047492351,0.17636080474923507,176.3608047492351,47
weighted tsp,0.85,-3.0,1202.3299999990516,17116.10888415683,1000,40.87745988369352,17.11610888415683,11.025947934744819,189.83375475015455,189.83375475015455,0.18983375475015454,189.83375475015455,33
weighted tsp,0.85,-3.0,1245.6499999990122,12854.42771967661,1000,36.48139567228918,12.854427719676611,8.95854828549218,214.93852941643172,214.93852941643172,0.2149385294164317,214.93852941643172,29
weighted tsp,0.85,-3.0,1233.9699999990228,12258.366228242334,1000,29.702965370118022,12.258366228242334,7.165322685206912,204.11036725180804,204.11036725180804,0.20411036725180803,204.11036725180804,24
weighted tsp,0.85,-3.0,1214.7499999990403,17491.29396550468,1000,42.190842080347124,17.491293965504678,9.571623250599714,186.99871813327863,186.99871813327863,0.18699871813327862,186.99871813327863,35
weighted tsp,0.9,-3.0,1162.6399999990876,39906.52751370229,1000,79.15237330163745,39.906527513702294,23.49678273312365,147.35283099491744,147.35283099491744,0.14735283099491744,147.35283099491744,65
weighted tsp,0.9,-3.0,1171.10999999908,31867.470057252765,1000,70.22429908371964,31.867470057252767,19.34282255950808,160.9776052260396,160.9776052260396,0.1609776052260396,160.9776052260396,55
weighted tsp,0.9,-3.0,1189.769999999063,21959.88340191572,1000,52.88620211672787,21.959883401915718,12.457596660092891,176.7963710581211,176.7963710581211,0.1767963710581211,176.7963710581211,41
weighted tsp,0.9,-3.0,1179.789999999072,23598.54310444769,1000,51.05257702893766,23.59854310444769,10.757449150325215,163.84032300740026,163.84032300740026,0.16384032300740026,163.84032300740026,41
weighted tsp,0.9,-3.0,1176.529999999075,30167.128745193826,1000,64.8729757114163,30.167128745193825,16.849348612396632,154.82829711822112,154.82829711822112,0.1548282971182211,154.82829711822112,57
weighted tsp,0.95,-3.0,1147.6199999991013,58645.52185507462,1000,116.93062181637652,58.64552185507462,35.497027019262646,133.43602609461004,133.43602609461004,0.13343602609461006,133.43602609461004,96
weighted tsp,0.95,-3.0,1153.2699999990962,50717.481633175325,1000,110.55630090415548,50.717481633175325,30.848497909942896,143.33057992518306,143.33057992518306,0.14333057992518305,143.33057992518306,89
weighted tsp,0.95,-3.0,1160.6199999990895,38549.923222858524,1000,76.9695133435448,38.549923222858524,19.858885682389356,149.4201136152787,149.4201136152787,0.14942011361527868,149.4201136152787,64
