policy,lambda,cost-exponent,sim-time,avg-srv-time,tasks-srvd,max-wait-time,avg-wait-time,wait-sd,total-travel-distance,avg-agent-dist,avg-task-dist,max-agent-dist,max_queue_len
quad wait tsp,0.6,1.3,1662.1999999986333,4309.2362705390615,1000,23.332250627906433,4.309236270539062,3.3380044295275333,429.8708232199666,429.8708232199666,0.4298708232199666,429.8708232199666,12
quad wait tsp,0.6,1.3,1668.6199999986275,4358.350085852367,1000,24.190494470226895,4.358350085852367,3.5923626609780688,416.3185348192837,416.3185348192837,0.41631853481928366,416.3185348192837,13
quad wait tsp,0.6,1.3,1759.7199999985446,3603.8651028344075,1000,19.669782951734078,3.6038651028344075,2.790554253763996,458.5988686716803,458.5988686716803,0.4585988686716803,458.5988686716803,12
quad wait tsp,0.6,1.3,1737.5499999985648,4130.054656633656,1000,21.385119741781864,4.130054656633656,3.240819520531606,441.55334281658327,441.55334281658327,0.44155334281658326,441.55334281658327,15
quad wait tsp,0.6,1.3,1691.159999998607,3887.8631177621182,1000,37.78969443985943,3.887863117762118,3.227058948018341,440.1204311353676,440.1204311353676,0.4401204311353676,440.1204311353676,12
quad wait tsp,0.7,1.3,1425.9399999988482,6977.991089049138,1000,39.67571097582254,6.977991089049138,6.008653020978522,334.1839855390767,334.1839855390767,0.3341839855390767,334.1839855390767,19
quad wait tsp,0.7,1.3,1431.2299999988434,6775.998645032941,1000,36.954709545915875,6.77599864503294,5.455600093971783,341.47694365498506,341.47694365498506,0.34147694365498504,341.47694365498506,19
quad wait tsp,0.7,1.3,1509.3899999987723,5350.945802445441,1000,23.533518177899168,5.350945802445441,4.190625276507596,386.9370373657621,386.9370373657621,0.38693703736576207,386.9370373657621,17
quad wait tsp,0.7,1.3,1490.4199999987895,6077.773991417121,1000,28.646660425282107,6.0777739914171205,4.925177515746338,366.24820755925646,366.24820755925646,0.36624820755925647,366.24820755925646,19
quad wait tsp,0.7,1.3,1450.0299999988263,5944.17552952689,1000,35.602893709648754,5.94417552952689,4.781725051674632,359.74514461204467,359.74514461204467,0.35974514461204465,359.74514461204467,14
quad wait tsp,0.8,1.3,1252.5799999990058,13865.312202927555,1000,69.6402782888855,13.865312202927555,10.670771933444296,233.3412815934676,233.3412815934676,0.23334128159346762,233.3412815934676,34
quad wait tsp,0.8,1.3,1259.8399999989992,12608.71756441377,1000,54.51231432301893,12.60871756441377,9.306390538397256,237.61869313172932,237.61869313172932,0.2376186931317293,237.61869313172932,28
quad wait tsp,0.8,1.3,1324.3599999989406,9599.03632715191,1000,45.42680621890497,9.59903632715191,7.317618918434026,283.8269227707847,283.8269227707847,0.2838269227707847,283.8269227707847,26
quad wait tsp,0.8,1.3,1309.2599999989543,10394.755992502076,1000,50.46855241844696,10.394755992502075,7.837251710860127,266.8188574028458,266.8188574028458,0.26681885740284583,266.8188574028458,23
quad wait tsp,0.8,1.3,1276.0499999989845,12445.78733834579,1000,47.30974470186766,12.44578733834579,8.421437393400783,246.27329287214005,246.27329287214005,0.24627329287214006,246.27329287214005,28
quad wait tsp,0.85,1.3,1192.8399999990602,23979.785602753363,1000,78.01613929101848,23.979785602753363,15.903830533253627,178.36349364717196,178.36349364717196,0.17836349364717197,178.36349364717196,44
quad wait tsp,0.85,1.3,1202.8099999990511,20489.028884153857,1000,71.99954140663863,20.489028884153857,14.48296852271807,190.5435107134385,190.5435107134385,0.1905435107134385,190.5435107134385,35
quad wait tsp,0.85,1.3,1248.7999999990093,14201.767719675603,1000,54.6375823236732,14.201767719675603,10.605873830646669,231.26781551638905,231.26781551638905,0.23126781551638906,231.26781551638905,32
quad wait tsp,0.85,1.3,1237.8799999990192,15472.96622823961,1000,45.976344055264235,15.47296622823961,9.665947907721112,213.71021650740755,213.71021650740755,0.21371021650740754,213.71021650740755,28
quad wait tsp,0.85,1.3,1215.4299999990396,19495.633965503173,1000,67.36592787839822,19.495633965503174,12.619020105518064,194.85054323236773,194.85054323236773,0.19485054323236772,194.85054323236773,39
quad wait tsp,0.9,1.3,1164.419999999086,41619.76751370092,1000,126.07110853669599,41.61976751370092,27.425974671295247,151.09820213529122,151.09820213529122,0.1510982021352912,151.09820213529122,64
quad wait tsp,0.9,1.3,1167.9299999990828,32741.73005725216,1000,110.93041602329174,32.74173005725216,22.671971718076968,157.3226059585562,157.3226059585562,0.1573226059585562,157.3226059585562,56
quad wait tsp,0.9,1.3,1187.649999999065,23508.48340191449,1000,79.63350336914834,23.50848340191449,15.218280130779297,175.37857333482805,175.37857333482805,0.17537857333482804,175.37857333482805,43
quad wait tsp,0.9,1.3,1183.0099999990691,26529.323104445164,1000,78.63710626195655,26.529323104445165,14.456082434486627,163.89381798587465,163.89381798587465,0.16389381798587466,163.89381798587465,44
quad wait tsp,0.9,1.3,1179.4099999990724,31127.038745193255,1000,119.12473397272743,31.127038745193254,21.406339899112577,163.9889101876371,163.9889101876371,0.1639889101876371,163.9889101876371,60
quad wait tsp,0.95,1.3,1144.739999999104,59913.16185507363,1000,194.46806297463263,59.91316185507363,39.80587412503464,131.36758325339304,131.36758325339304,0.13136758325339304,131.36758325339304,93
quad wait tsp,0.95,1.3,1145.8899999991029,51344.48163317496,1000,171.66277264401162,51.34448163317496,36.48484018321431,135.5178591545864,135.5178591545864,0.13551785915458642,135.5178591545864,87
quad wait tsp,0.95,1.3,1158.859999999091,39407.28322285796,1000,141.7761848221079,39.407283222857956,23.999652536858314,146.72927773041647,146.72927773041647,0.14672927773041647,146.72927773041647,63
quad wait tsp,0.95,1.3,1158.979999999091,47093.49294104079,1000,143.02787310520262,47.09349294104079,26.37724468764939,141.086634746754,141.086634746754,0.14108663474675398,141.086634746754,68
quad wait tsp,0.95,1.3,1152.8999999990965,46595.229863858855,1000,167.15694157578946,46.595229863858854,32.238210477970725,140.9836012784139,140.9836012784139,0.1409836012784139,140.9836012784139,86
quad wait tsp,0.98,1.3,1139.239999999109,72648.64649215457,1000,221.6289847841873,72.64864649215457,49.43161553157928,125.88529349147069,125.88529349147069,0.12588529349147068,125.88529349147069,114
quad wait tsp,0.98,1.3,1134.6199999991131,59948.90331786771,1000,180.78099430704333,59.94890331786771,40.891098682439434,124.2798879699683,124.2798879699683,0.1242798879699683,124.2798879699683,106
quad wait tsp,0.98,1.3,1144.699999999104,49854.40128745755,1000,142.8926383359236,49.85440128745755,30.32552867393632,132.56942295377954,132.56942295377954,0.13256942295377955,132.56942295377954,76
quad wait tsp,0.98,1.3,1146.1399999991027,57595.94570814545,1000,157.33515476594016,57.59594570814545,31.9864952690269,128.45514709102474,128.45514709102474,0.12845514709102474,128.45514709102474,81
quad wait tsp,0.98,1.3,1144.649999999104,58070.198235365744,1000,196.126386479786,58.070198235365744,40.625750623659144,132.80421554187294,132.80421554187294,0.13280421554187294,132.80421554187294,104
