policy,lambda,cost-exponent,sim-time,avg-srv-time,tasks-srvd,max-wait-time,avg-wait-time,wait-sd,total-travel-distance,avg-agent-dist,avg-task-dist,max-agent-dist,max_queue_len
quad wait tsp,0.6,3.0,1661.499999998634,4079.946270539241,1000,23.4824738216372,4.079946270539241,2.857450767776857,391.36559828986094,391.36559828986094,0.39136559828986095,391.36559828986094,13
quad wait tsp,0.6,3.0,1668.4399999986276,4101.180085852628,1000,16.884678802841904,4.1011800858526275,2.796223853755622,402.75108340827114,402.75108340827114,0.40275108340827115,402.75108340827114,13
quad wait tsp,0.6,3.0,1759.9499999985444,3324.6551028346366,1000,13.435463844808964,3.3246551028346367,2.116799441764811,428.4696688843809,428.4696688843809,0.42846966888438087,428.4696688843809,11
quad wait tsp,0.6,3.0,1735.8699999985663,3881.2446566338767,1000,18.759577338229064,3.8812446566338767,2.8114780112691125,401.5588055251053,401.5588055251053,0.4015588055251053,401.5588055251053,14
quad wait tsp,0.6,3.0,1690.8199999986073,3737.993117762232,1000,14.79068943775576,3.737993117762232,2.443775771433385,406.5800266793643,406.5800266793643,0.4065800266793643,406.5800266793643,11
quad wait tsp,0.7,3.0,1425.3899999988487,6830.691089049266,1000,27.820046036751137,6.8306910890492665,5.276972886811789,317.24941050599176,317.24941050599176,0.31724941050599176,317.24941050599176,21
quad wait tsp,0.7,3.0,1431.7699999988429,6188.958645033485,1000,24.311904944607136,6.188958645033485,4.044844408353736,326.83071403319303,326.83071403319303,0.326830714033193,326.83071403319303,17
quad wait tsp,0.7,3.0,1508.7499999987729,4809.795802445851,1000,17.31896900985066,4.809795802445851,3.263234123852421,362.48351610704594,362.48351610704594,0.36248351610704593,362.48351610704594,15
quad wait tsp,0.7,3.0,1489.2799999987906,5602.603991417529,1000,23.396780575639696,5.602603991417529,4.039503457900222,336.7622945876918,336.7622945876918,0.3367622945876918,336.7622945876918,18
quad wait tsp,0.7,3.0,1449.6899999988266,5605.525529527178,1000,19.139071417672085,5.605525529527178,3.7347963275918583,337.572720804694,337.572720804694,0.33757272080469397,337.572720804694,14
quad wait tsp,0.8,3.0,1251.8899999990065,12380.362202928887,1000,43.10553762489337,12.380362202928888,8.131991653286407,225.79842278576734,225.79842278576734,0.22579842278576734,225.79842278576734,33
