policy,lambda,cost-exponent,sim-time,avg-srv-time,tasks-srvd,max-wait-time,avg-wait-time,wait-sd,total-travel-distance,avg-agent-dist,avg-task-dist,max-agent-dist,max_queue_len
quad wait tsp,0.6,1.6,1662.1999999986333,4578.256270538813,1000,27.925323882937164,4.578256270538812,3.4488283920975014,434.3133811369352,434.3133811369352,0.43431338113693524,434.3133811369352,13
quad wait tsp,0.6,1.6,1668.6199999986275,4625.990085852133,1000,27.7769985891091,4.625990085852133,3.5794326194435055,426.1231495012542,426.1231495012542,0.4261231495012542,426.1231495012542,14
quad wait tsp,0.6,1.6,1759.7199999985446,3767.2151028342805,1000,20.12978295173366,3.7672151028342804,2.6910745639554907,465.2780779992185,465.2780779992185,0.4652780779992185,465.2780779992185,13
quad wait tsp,0.6,1.6,1737.329999998565,4225.224656633555,1000,21.415119741781837,4.225224656633555,3.1698041968787694,449.61231762283205,449.61231762283205,0.44961231762283205,449.61231762283205,14
quad wait tsp,0.6,1.6,1691.159999998607,4106.623117761923,1000,17.153649454733795,4.106623117761923,3.040178655982056,447.6719370551578,447.6719370551578,0.4476719370551578,447.6719370551578,12
quad wait tsp,0.7,1.6,1425.7999999988483,7510.931089048667,1000,34.87662989531225,7.5109310890486665,5.9119581257065645,345.5434901284633,345.5434901284633,0.3455434901284633,345.5434901284633,20
quad wait tsp,0.7,1.6,1431.569999998843,7076.838645032683,1000,33.844709545918704,7.076838645032684,5.112455494828206,348.067899092675,348.067899092675,0.348067899092675,348.067899092675,20
quad wait tsp,0.7,1.6,1509.2299999987724,5588.03580244525,1000,35.7506356787427,5.5880358024452494,4.09051670836528,393.8127538994102,393.8127538994102,0.39381275389941023,393.8127538994102,17
quad wait tsp,0.7,1.6,1490.7299999987893,6339.813991416906,1000,28.612959778682125,6.339813991416906,4.71983062829418,374.9678740198234,374.9678740198234,0.3749678740198234,374.9678740198234,19
quad wait tsp,0.7,1.6,1450.0299999988263,6390.185529526518,1000,26.945591956637827,6.3901855295265175,4.522636036543211,368.83249002083556,368.83249002083556,0.36883249002083557,368.83249002083556,15
quad wait tsp,0.8,1.6,1254.1999999990044,15925.33220292572,1000,54.58753287589843,15.92533220292572,10.242324847487893,236.4084365291883,236.4084365291883,0.2364084365291883,236.4084365291883,35
quad wait tsp,0.8,1.6,1262.289999998997,13963.107564412576,1000,50.88518830441353,13.963107564412576,9.043491461343963,245.35275330084204,245.35275330084204,0.24535275330084205,245.35275330084204,29
quad wait tsp,0.8,1.6,1325.1699999989398,11205.116327150638,1000,51.90680621889908,11.205116327150638,7.785626008475333,288.7890132899981,288.7890132899981,0.28878901328999806,288.7890132899981,28
quad wait tsp,0.8,1.6,1310.5199999989532,11477.895992501139,1000,44.302556761505684,11.47789599250114,7.164722985405795,270.56898928040084,270.56898928040084,0.27056898928040085,270.56898928040084,23
quad wait tsp,0.8,1.6,1278.2699999989825,13752.657338344701,1000,46.26084988362436,13.7526573383447,7.72935043383408,249.95005010712467,249.95005010712467,0.24995005010712468,249.95005010712467,29
quad wait tsp,0.85,1.6,1200.3099999990534,28136.24560274962,1000,80.19753458471814,28.136245602749618,16.02247286964743,186.4412787380122,186.4412787380122,0.1864412787380122,186.4412787380122,50
quad wait tsp,0.85,1.6,1209.9599999990446,23746.94888415102,1000,68.72034846215149,23.74694888415102,14.25345292859341,198.95741861612768,198.95741861612768,0.19895741861612767,198.95741861612768,40
quad wait tsp,0.85,1.6,1248.7599999990093,17119.027719673013,1000,60.28216341975076,17.119027719673014,11.203431585783733,234.57336458243748,234.57336458243748,0.23457336458243747,234.57336458243748,34
quad wait tsp,0.85,1.6,1240.9199999990165,17042.296228238203,1000,50.0394651872997,17.042296228238204,8.832036558049968,218.56931602180367,218.56931602180367,0.21856931602180368,218.56931602180367,29
