policy,lambda,cost-exponent,sim-time,avg-srv-time,tasks-srvd,max-wait-time,avg-wait-time,wait-sd,total-travel-distance,avg-agent-dist,avg-task-dist,max-agent-dist,max_queue_len
quad wait tsp,0.6,5.0,1661.499999998634,4419.556270538942,1000,18.253793815474637,4.419556270538942,3.1017532625434394,399.7398747783821,399.7398747783821,0.3997398747783821,399.7398747783821,14
quad wait tsp,0.6,5.0,1668.4399999986276,4260.770085852522,1000,16.26632167192031,4.260770085852522,2.8351019205594943,408.4440019804649,408.4440019804649,0.40844400198046493,408.4440019804649,14
quad wait tsp,0.6,5.0,1759.9499999985444,3504.885102834487,1000,14.585463844807919,3.504885102834487,2.2884971122304725,435.75000852918583,435.75000852918583,0.43575000852918583,435.75000852918583,12
quad wait tsp,0.6,5.0,1735.8699999985663,3986.8746566338023,1000,19.119577338228737,3.9868746566338022,2.881784753783591,408.44026459699916,408.44026459699916,0.40844026459699917,408.44026459699916,14
quad wait tsp,0.6,5.0,1690.8199999986073,3997.1631177620093,1000,14.157570142799443,3.9971631177620095,2.584024616171491,422.50035638000725,422.50035638000725,0.42250035638000727,422.50035638000725,11
quad wait tsp,0.7,5.0,1425.3299999988487,7682.381089048503,1000,28.304595078598595,7.682381089048503,5.767636782996252,331.8447512672806,331.8447512672806,0.33184475126728064,331.8447512672806,22
quad wait tsp,0.7,5.0,1432.839999998842,6779.348645032989,1000,22.298745599639687,6.779348645032989,4.278423796738488,335.64999867418203,335.64999867418203,0.33564999867418205,335.64999867418203,19
quad wait tsp,0.7,5.0,1508.7499999987729,5109.585802445614,1000,17.72896900985029,5.109585802445614,3.425490755357991,372.7791109557851,372.7791109557851,0.3727791109557851,372.7791109557851,15
quad wait tsp,0.7,5.0,1489.2799999987906,6020.393991417141,1000,24.86678057563836,6.020393991417141,4.313684453164552,343.9393381964255,343.9393381964255,0.3439393381964255,343.9393381964255,20
quad wait tsp,0.7,5.0,1449.6899999988266,5729.065529527072,1000,19.009071417672203,5.729065529527071,3.7298672218752964,342.66070078944057,342.66070078944057,0.34266070078944055,342.66070078944057,14
quad wait tsp,0.8,5.0,1253.0599999990054,14973.182202926528,1000,45.804167852210526,14.973182202926528,8.98793119437852,229.9167275525648,229.9167275525648,0.2299167275525648,229.9167275525648,36
quad wait tsp,0.8,5.0,1263.9399999989955,13058.727564413375,1000,30.597245241066275,13.058727564413376,6.723884968366704,249.05807370994546,249.05807370994546,0.24905807370994545,249.05807370994546,24
quad wait tsp,0.8,5.0,1321.9399999989428,10686.986327150958,1000,32.25296032966912,10.686986327150958,6.861450212028479,282.09257126227493,282.09257126227493,0.28209257126227494,282.09257126227493,27
quad wait tsp,0.8,5.0,1308.1199999989553,10769.135992501682,1000,30.052183003693244,10.769135992501683,6.102395307626963,267.1867109122941,267.1867109122941,0.26718671091229407,267.1867109122941,24
quad wait tsp,0.8,5.0,1276.3399999989842,13510.427338344696,1000,35.48075333402039,13.510427338344696,6.381658788491341,244.00003826243903,244.00003826243903,0.24400003826243905,244.00003826243903,29
quad wait tsp,0.85,5.0,1199.7999999990539,29431.285602748347,1000,66.14215797853922,29.431285602748346,14.979460870478908,184.58031588073888,184.58031588073888,0.1845803158807389,184.58031588073888,54
quad wait tsp,0.85,5.0,1210.1299999990445,21743.978884152762,1000,48.59763107802826,21.743978884152764,10.861339312259792,199.19582437225816,199.19582437225816,0.19919582437225816,199.19582437225816,37
quad wait tsp,0.85,5.0,1247.7299999990103,16618.467719673412,1000,44.29149887115864,16.61846771967341,10.059726796376847,232.03253336741142,232.03253336741142,0.23203253336741142,232.03253336741142,34
