policy,lambda,cost-exponent,sim-time,avg-srv-time,tasks-srvd,max-wait-time,avg-wait-time,wait-sd,total-travel-distance,avg-agent-dist,avg-task-dist,max-agent-dist,max_queue_len
weighted tsp,0.6,-3.0,1662.1999999986333,4791.206270538628,1000,22.281305345847613,4.791206270538628,3.8086227796987493,438.1452747240637,438.1452747240637,0.4381452747240637,438.1452747240637,15
weighted tsp,0.6,-3.0,1668.5099999986276,4795.990085851992,1000,20.053007920965797,4.795990085851992,3.787184691680559,430.3221189818138,430.3221189818138,0.4303221189818138,430.3221189818138,15
weighted tsp,0.6,-3.0,1759.7199999985446,3851.1151028342056,1000,15.689452127931759,3.8511151028342057,2.819139801186435,468.51913250638137,468.51913250638137,0.4685191325063814,468.51913250638137,12
weighted tsp,0.6,-3.0,1737.329999998565,4268.664656633519,1000,18.850423556979877,4.268664656633519,3.239020173012424,454.0419685498618,454.0419685498618,0.4540419685498618,454.0419685498618,15
weighted tsp,0.6,-3.0,1691.159999998607,4129.313117761894,1000,15.239135698538917,4.129313117761894,3.069455389695132,448.14789362753373,448.14789362753373,0.4481478936275337,448.14789362753373,12
weighted tsp,0.7,-3.0,1425.6699999988484,7733.531089048472,1000,31.36217148093965,7.733531089048472,6.342789125011948,348.244550482789,348.244550482789,0.348244550482789,348.244550482789,21
weighted tsp,0.7,-3.0,1433.0799999988417,7636.13864503216,1000,29.920357332013282,7.63613864503216,5.584651495387009,353.474079592886,353.474079592886,0.353474079592886,353.474079592886,19
weighted tsp,0.7,-3.0,1509.1399999987725,5854.125802445078,1000,23.277074741865363,5.854125802445078,4.369953905658718,397.1757488408522,397.1757488408522,0.39717574884085216,397.1757488408522,18
weighted tsp,0.7,-3.0,1490.3199999987896,6470.123991416762,1000,26.767513554093057,6.470123991416762,4.979283440716209,376.22396845743066,376.22396845743066,0.37622396845743067,376.22396845743066,19
weighted tsp,0.7,-3.0,1450.0299999988263,6706.235529526224,1000,22.1326305049015,6.706235529526224,4.896409314653272,372.96501078551194,372.96501078551194,0.3729650107855119,372.96501078551194,17
weighted tsp,0.8,-3.0,1263.5699999989959,22545.742202919733,1000,56.03107645304033,22.545742202919733,13.012862992565909,246.55179041817286,246.55179041817286,0.24655179041817285,246.55179041817286,41
weighted tsp,0.8,-3.0,1274.439999998986,18422.317564408542,1000,45.93887005951285,18.42231756440854,12.009413784466924,260.47970746048185,260.47970746048185,0.2604797074604818,260.47970746048185,32
weighted tsp,0.8,-3.0,1324.6899999989403,12487.10632714946,1000,36.06144481033107,12.48710632714946,8.567975705061956,295.21355219820714,295.21355219820714,0.29521355219820716,295.21355219820714,28
weighted tsp,0.8,-3.0,1310.769999998953,12643.375992500087,1000,32.052296713035275,12.643375992500086,7.654825694424458,276.9178840708831,276.9178840708831,0.2769178840708831,276.9178840708831,23
weighted tsp,0.8,-3.0,1288.4599999989732,16876.467338341896,1000,45.29401971035804,16.876467338341897,9.955601323538305,262.44814177206376,262.44814177206376,0.26244814177206377,262.44814177206376,34
weighted tsp,0.85,-3.0,1225.7399999990303,38935.54560273977,1000,77.30454254402457,38.935545602739765,22.10622665703689,211.65080204954162,211.65080204954162,0.21165080204954162,211.65080204954162,58
weighted tsp,0.85,-3.0,1227.8699999990283,29793.678884145545,1000,67.22225149989106,29.793678884145546,18.305886225986665,217.0104074423067,217.0104074423067,0.2170104074423067,217.0104074423067,50
weighted tsp,0.85,-3.0,1252.6299999990058,21018.397719669625,1000,50.038852059302144,21.018397719669625,12.18685852595822,240.2156273184475,240.2156273184475,0.2402156273184475,240.2156273184475,38
weighted tsp,0.85,-3.0,1245.0499999990127,22193.966228233647,1000,47.6702028285049,22.193966228233645,10.452933514824123,224.89285589326872,224.89285589326872,0.2248928558932687,224.89285589326872,37
weighted tsp,0.85,-3.0,1239.179999999018,29477.233965494244,1000,67.16233679887728,29.477233965494243,16.36158622520523,221.1862885054832,221.1862885054832,0.2211862885054832,221.1862885054832,53
weighted tsp,0.9,-3.0,1200.849999999053,58110.60751368612,1000,118.513308419336,58.11060751368612,33.55811488639642,187.445515410274,187.445515410274,0.187445515410274,187.445515410274,87
weighted tsp,0.9,-3.0,1205.4999999990487,48794.35005723775,1000,109.75497839592742,48.79435005723775,30.673534832025492,194.87041069978142,194.87041069978142,0.19487041069978142,194.87041069978142,82
weighted tsp,0.9,-3.0,1217.0799999990381,36587.37340190283,1000,73.08306127097546,36.58737340190283,18.29056724439592,204.95882434106642,204.95882434106642,0.2049588243410664,204.95882434106642,56
weighted tsp,0.9,-3.0,1214.4599999990405,42401.48310443085,1000,77.40397756197979,42.40148310443085,18.95677212031331,195.58514943641597,195.58514943641597,0.19558514943641597,195.58514943641597,59
weighted tsp,0.9,-3.0,1210.609999999044,44876.048745180975,1000,106.70954010726291,44.876048745180974,27.990560101235886,198.49774859235777,198.49774859235777,0.19849774859235778,198.49774859235777,81
weighted tsp,0.95,-3.0,1183.8699999990683,75661.26185505939,1000,161.37689400099782,75.6612618550594,45.870131957675845,170.58677132327102,170.58677132327102,0.17058677132327102,170.58677132327102,118
