policy,lambda,cost-exponent,sim-time,avg-srv-time,tasks-srvd,max-wait-time,avg-wait-time,wait-sd,total-travel-distance,avg-agent-dist,avg-task-dist,max-agent-dist,max_queue_len
quad wait tsp,0.85,1.0,1199.3799999990542,18966.09888415528,1000,113.66136257350013,18.96609888415528,18.88322657453618,187.56144595031458,187.56144595031458,0.18756144595031457,187.56144595031458,35
quad wait tsp,0.85,1.0,1248.6399999990094,13211.957719676391,1000,93.92304635875598,13.211957719676391,13.689250443011357,229.59743008306413,229.59743008306413,0.22959743008306413,229.59743008306413,31
quad wait tsp,0.85,1.0,1236.94999999902,13493.96622824138,1000,92.67673885726145,13.49396622824138,11.866061536020343,211.25256051624766,211.25256051624766,0.21125256051624766,211.25256051624766,25
quad wait tsp,0.85,1.0,1210.9099999990437,16528.603965505878,1000,141.51281452522153,16.528603965505877,15.161638099776878,188.80572421868834,188.80572421868834,0.18880572421868835,188.80572421868834,35
quad wait tsp,0.9,1.0,1155.3799999990943,37800.07751370439,1000,180.6655841628792,37.80007751370439,35.922354458511926,142.0084424548586,142.0084424548586,0.1420084424548586,142.0084424548586,62
quad wait tsp,0.9,1.0,1160.8299999990893,29043.54005725546,1000,195.2908215315132,29.04354005725546,28.635009487863886,150.2481910537588,150.2481910537588,0.1502481910537588,150.2481910537588,52
quad wait tsp,0.9,1.0,1184.4499999990678,19792.613401917715,1000,110.84620211667516,19.792613401917716,18.789177565261674,172.32401278849753,172.32401278849753,0.17232401278849752,172.32401278849753,37
quad wait tsp,0.9,1.0,1178.3499999990734,22851.373104448572,1000,220.2716783756432,22.851373104448573,21.26177312305216,159.31450262613535,159.31450262613535,0.15931450262613536,159.31450262613535,39
quad wait tsp,0.9,1.0,1168.3899999990824,26648.14874519735,1000,219.53640028091218,26.64814874519735,25.952777934376876,153.31719958928832,153.31719958928832,0.15331719958928833,153.31719958928832,52
quad wait tsp,0.95,1.0,1131.2199999991162,52832.911855080056,1000,334.43834086094216,52.832911855080056,49.65347508492233,117.91300345037061,117.91300345037061,0.1179130034503706,117.91300345037061,81
quad wait tsp,0.95,1.0,1136.6899999991113,44240.49163318134,1000,413.09808955844505,44.240491633181335,53.05006207170923,126.18962492116509,126.18962492116509,0.1261896249211651,126.18962492116509,80
quad wait tsp,0.95,1.0,1146.4599999991024,33785.40322286281,1000,203.7115138122873,33.78540322286281,31.53312410792212,134.40093447802684,134.40093447802684,0.13440093447802684,134.40093447802684,56
quad wait tsp,0.95,1.0,1147.2199999991017,40263.722941046944,1000,224.86895846112895,40.26372294104694,39.88775246745872,129.1793008010426,129.1793008010426,0.1291793008010426,129.1793008010426,60
quad wait tsp,0.95,1.0,1142.389999999106,41360.34986386346,1000,248.66808160425796,41.36034986386346,42.768054364529306,130.56363174882983,130.56363174882983,0.13056363174882984,130.56363174882983,79
quad wait tsp,0.98,1.0,1121.639999999125,64676.15649216157,1000,353.6247074027717,64.67615649216157,62.82959946211879,108.27969674534214,108.27969674534214,0.10827969674534213,108.27969674534214,103
quad wait tsp,0.98,1.0,1121.7799999991248,54958.21331787214,1000,316.2042768251705,54.95821331787214,54.723804419188845,111.24899692693242,111.24899692693242,0.11124899692693242,111.24899692693242,96
quad wait tsp,0.98,1.0,1131.9099999991156,43482.7112874631,1000,200.92968345787313,43.4827112874631,38.66939369118929,119.79170354064557,119.79170354064557,0.11979170354064557,119.79170354064557,70
quad wait tsp,0.98,1.0,1138.2499999991098,51966.6857081504,1000,269.09388823742734,51.9666857081504,50.54867683207782,120.57068507674221,120.57068507674221,0.1205706850767422,120.57068507674221,74
quad wait tsp,0.98,1.0,1128.7299999991185,50458.5982353727,1000,279.8447319899043,50.458598235372705,51.40077011585171,116.82884154674107,116.82884154674107,0.11682884154674107,116.82884154674107,93
