policy,lambda,cost-exponent,sim-time,avg-srv-time,tasks-srvd,max-wait-time,avg-wait-time,wait-sd,total-travel-distance,avg-agent-dist,avg-task-dist,max-agent-dist,max_queue_len
weighted tsp,0.9,-4.0,1203.2499999990507,27044.763401911136,1000,55.37070644825599,27.044763401911137,13.748857447419587,191.7521196975022,191.7521196975022,0.1917521196975022,191.7521196975022,46
weighted tsp,0.9,-4.0,1196.6499999990567,32374.653104439865,1000,59.86257702892965,32.374653104439865,13.101746539583528,180.69960169686567,180.69960169686567,0.18069960169686566,180.69960169686567,49
weighted tsp,0.9,-4.0,1193.4699999990596,37693.698745187176,1000,78.38767960409041,37.69369874518718,20.929941367662497,176.52423591960735,176.52423591960735,0.17652423591960734,176.52423591960735,67
weighted tsp,0.95,-4.0,1158.919999999091,67822.94185506646,1000,124.94295899083045,67.82294185506646,38.255846819000084,144.76887517026816,144.76887517026816,0.14476887517026815,144.76887517026816,106
weighted tsp,0.95,-4.0,1176.8099999990748,63851.76163316357,1000,129.94630090413784,63.85176163316357,37.707819865728865,166.8856651004084,166.8856651004084,0.1668856651004084,166.8856651004084,109
weighted tsp,0.95,-4.0,1179.819999999072,48065.89322284993,1000,84.69951334353777,48.06589322284993,23.531288322144178,168.47619524970807,168.47619524970807,0.16847619524970808,168.47619524970807,71
weighted tsp,0.95,-4.0,1172.3299999990788,50245.88294103796,1000,84.6168987121913,50.24588294103796,22.236807237044346,157.41430955279893,157.41430955279893,0.15741430955279892,157.41430955279893,73
weighted tsp,0.95,-4.0,1168.4199999990824,53997.61986385194,1000,110.66216056878989,53.997619863851945,30.391847555433365,153.74197617493493,153.74197617493493,0.15374197617493493,153.74197617493493,95
weighted tsp,0.98,-4.0,1147.4599999991015,76563.97649215076,1000,143.56301832899055,76.56397649215076,43.32468088862873,133.3735017115885,133.3735017115885,0.1333735017115885,133.3735017115885,120
weighted tsp,0.98,-4.0,1162.0699999990882,71703.76331785702,1000,146.94174706913157,71.70376331785702,42.64276942095426,152.23198175077636,152.23198175077636,0.15223198175077635,152.23198175077636,125
weighted tsp,0.98,-4.0,1162.149999999088,55130.691287452595,1000,96.27741680975805,55.13069128745259,27.879179398891488,150.8906668428314,150.8906668428314,0.1508906668428314,150.8906668428314,80
weighted tsp,0.98,-4.0,1153.459999999096,58942.96570814416,1000,98.44296163881938,58.942965708144165,26.450089595077618,139.05653239808353,139.05653239808353,0.13905653239808352,139.05653239808353,86
weighted tsp,0.98,-4.0,1161.3999999990888,65047.96823535931,1000,140.59481160745213,65.0479682353593,38.646176840922315,146.80503935004924,146.80503935004924,0.14680503935004924,146.80503935004924,115
