policy,lambda,cost-exponent,sim-time,avg-srv-time,tasks-srvd,max-wait-time,avg-wait-time,wait-sd,total-travel-distance,avg-agent-dist,avg-task-dist,max-agent-dist,max_queue_len
quad wait tsp,0.6,2.5,1661.499999998634,4021.246270539295,1000,17.556720376199564,4.021246270539295,2.827662829986654,389.5448864702835,389.5448864702835,0.38954488647028346,389.5448864702835,13
quad wait tsp,0.6,2.5,1668.4399999986276,3989.7600858526994,1000,15.465736531001198,3.9897600858526996,2.678323649367732,398.5194019791357,398.5194019791357,0.3985194019791357,398.5194019791357,13
quad wait tsp,0.6,2.5,1759.9499999985444,3284.8751028346687,1000,13.435463844808964,3.2848751028346688,2.120448575125667,425.2053955914095,425.2053955914095,0.4252053955914095,425.2053955914095,11
quad wait tsp,0.6,2.5,1735.8699999985663,3751.2146566339643,1000,21.72574020226193,3.751214656633964,2.7455624193631,396.444397566973,396.444397566973,0.39644439756697303,396.444397566973,14
quad wait tsp,0.6,2.5,1690.8199999986073,3684.1631177622767,1000,15.045765366914964,3.6841631177622767,2.4328930467232657,404.25798832736047,404.25798832736047,0.4042579883273605,404.25798832736047,11
quad wait tsp,0.7,2.5,1425.139999998849,6539.981089049537,1000,29.50004603674961,6.539981089049538,5.2266276117162676,311.082214337518,311.082214337518,0.311082214337518,311.082214337518,21
quad wait tsp,0.7,2.5,1431.0499999988435,5944.058645033661,1000,25.59190494460597,5.944058645033661,4.136939140959639,318.7505414194825,318.7505414194825,0.3187505414194825,318.7505414194825,18
quad wait tsp,0.7,2.5,1508.7499999987729,4622.535802446011,1000,17.92554901630831,4.622535802446011,3.180611184770246,355.8193504109937,355.8193504109937,0.3558193504109937,355.8193504109937,15
quad wait tsp,0.7,2.5,1489.2699999987906,5354.263991417745,1000,23.892649555961725,5.354263991417746,3.9930603420327193,331.06096695691394,331.06096695691394,0.33106096695691395,331.06096695691394,18
quad wait tsp,0.7,2.5,1449.6899999988266,5312.075529527441,1000,18.362084600228627,5.3120755295274416,3.5320913809725076,331.8674224306112,331.8674224306112,0.33186742243061124,331.8674224306112,13
quad wait tsp,0.8,2.5,1251.5699999990068,11689.282202929486,1000,41.2704318849884,11.689282202929485,8.141490272688324,224.4952181647999,224.4952181647999,0.2244952181647999,224.4952181647999,32
quad wait tsp,0.8,2.5,1260.4299999989987,10711.867564415455,1000,34.85958775524011,10.711867564415455,5.982765163800394,237.8773832288269,237.8773832288269,0.2378773832288269,237.8773832288269,23
quad wait tsp,0.8,2.5,1321.689999998943,8542.636327152719,1000,32.00335790180418,8.542636327152719,5.647898725356382,271.0481076286173,271.0481076286173,0.2710481076286173,271.0481076286173,24
quad wait tsp,0.8,2.5,1306.5099999989568,8918.78599250322,1000,33.17218300369041,8.91878599250322,5.833500237360362,253.69297811780345,253.69297811780345,0.25369297811780345,253.69297811780345,24
quad wait tsp,0.8,2.5,1271.009999998989,10082.437338347798,1000,29.250753334026058,10.082437338347798,5.416077892060357,237.25984703926156,237.25984703926156,0.23725984703926156,237.25984703926156,24
quad wait tsp,0.85,2.5,1186.6699999990658,21275.575602755736,1000,61.67923000938913,21.275575602755737,11.341709473582132,168.15672696268976,168.15672696268976,0.16815672696268977,168.15672696268976,44
quad wait tsp,0.85,2.5,1199.4199999990542,17537.65888415651,1000,44.257631078032205,17.53765888415651,9.222185196576286,187.3796244339896,187.3796244339896,0.1873796244339896,187.3796244339896,31
quad wait tsp,0.85,2.5,1247.4099999990106,13372.587719676241,1000,39.04139567228685,13.372587719676241,8.550071061407362,225.74513870342903,225.74513870342903,0.22574513870342902,225.74513870342903,31
quad wait tsp,0.85,2.5,1234.799999999022,12542.236228242175,1000,35.90672418858901,12.542236228242174,6.626199303454032,206.57938233250385,206.57938233250385,0.20657938233250386,206.57938233250385,25
quad wait tsp,0.85,2.5,1210.669999999044,17010.03396550519,1000,44.30981335697993,17.01003396550519,8.319625356573582,184.37379227375627,184.37379227375627,0.18437379227375628,184.37379227375627,35
quad wait tsp,0.9,2.5,1155.1299999990945,37016.82751370502,1000,81.51936677765923,37.016827513705024,19.633456892571814,140.93740841349117,140.93740841349117,0.14093740841349117,140.93740841349117,61
quad wait tsp,0.9,2.5,1161.5499999990886,29806.300057254808,1000,76.58799087432249,29.80630005725481,16.038855893417928,151.4503795763615,151.4503795763615,0.1514503795763615,151.4503795763615,51
quad wait tsp,0.9,2.5,1183.249999999069,20225.63340191725,1000,52.94543309871062,20.22563340191725,11.192899987508095,171.7879952177943,171.7879952177943,0.1717879952177943,171.7879952177943,39
