policy,lambda,cost-exponent,sim-time,avg-srv-time,tasks-srvd,max-wait-time,avg-wait-time,wait-sd,total-travel-distance,avg-agent-dist,avg-task-dist,max-agent-dist,max_queue_len
quad wait tsp,0.6,1.25,1661.499999998634,3486.6662705397816,1000,22.682473821637927,3.4866662705397817,2.7173351690866396,369.2407055700107,369.2407055700107,0.36924070557001065,369.2407055700107,12
quad wait tsp,0.6,1.25,1668.4399999986276,3570.130085853052,1000,20.60126680707606,3.570130085853052,2.8929251402554326,373.4048610197188,373.4048610197188,0.3734048610197188,373.4048610197188,12
quad wait tsp,0.6,1.25,1759.9499999985444,3013.4951028348905,1000,14.519694156132296,3.0134951028348906,2.205155558316723,406.4400535888136,406.4400535888136,0.40644005358881363,406.4400535888136,10
quad wait tsp,0.6,1.25,1736.139999998566,3439.6146566342186,1000,23.725119741779736,3.4396146566342187,2.832613435215153,379.0929222879237,379.0929222879237,0.37909292228792374,379.0929222879237,13
quad wait tsp,0.6,1.25,1690.8199999986073,3259.923117762657,1000,16.915765366913263,3.259923117762657,2.445427873594012,384.38087341711565,384.38087341711565,0.38438087341711563,384.38087341711565,10
quad wait tsp,0.7,1.25,1424.5399999988495,5269.341089050684,1000,38.003614763761334,5.269341089050684,4.710248363208284,283.84897666874497,283.84897666874497,0.283848976668745,283.84897666874497,18
quad wait tsp,0.7,1.25,1431.0499999988435,5019.278645034465,1000,28.291904944603516,5.019278645034465,4.036192120153608,298.01549906554044,298.01549906554044,0.2980154990655404,298.01549906554044,16
quad wait tsp,0.7,1.25,1508.7499999987729,3958.3858024465735,1000,21.12661977487403,3.9583858024465735,3.073823913529798,335.1272084617881,335.1272084617881,0.33512720846178806,335.1272084617881,13
quad wait tsp,0.7,1.25,1488.2199999987915,4746.883991418271,1000,32.43264955595396,4.7468839914182706,4.169095410719814,311.3431530977617,311.3431530977617,0.31134315309776167,311.3431530977617,18
quad wait tsp,0.7,1.25,1449.6899999988266,4406.255529528227,1000,21.476762408052878,4.406255529528227,3.506964759257006,307.38909125511765,307.38909125511765,0.30738909125511765,307.38909125511765,12
quad wait tsp,0.8,1.25,1249.069999999009,8838.712202932044,1000,52.10816291829224,8.838712202932044,8.080926210191006,203.82667082715693,203.82667082715693,0.20382667082715694,203.82667082715693,28
quad wait tsp,0.8,1.25,1257.1399999990017,8180.237564417697,1000,36.53422764535708,8.180237564417697,5.965720768561564,216.22890066642344,216.22890066642344,0.21622890066642345,216.22890066642344,21
quad wait tsp,0.8,1.25,1320.8499999989438,6272.526327154634,1000,31.57659788362264,6.272526327154634,4.880869416546769,253.8627166497349,253.8627166497349,0.25386271664973487,253.8627166497349,20
quad wait tsp,0.8,1.25,1304.149999998959,7194.155992504709,1000,40.674019450364995,7.194155992504709,6.017907972001167,231.1396658427791,231.1396658427791,0.2311396658427791,231.1396658427791,22
quad wait tsp,0.8,1.25,1268.849999998991,6973.27733835046,1000,35.1054739080389,6.97327733835046,5.456484111601891,221.1064609371642,221.1064609371642,0.2211064609371642,221.1064609371642,19
quad wait tsp,0.85,1.25,1178.0999999990736,12517.465602763617,1000,57.91923000939255,12.517465602763618,10.061237157165058,155.63762952070732,155.63762952070732,0.1556376295207073,155.63762952070732,35
quad wait tsp,0.85,1.25,1187.1399999990654,11337.838884162056,1000,42.21152251585727,11.337838884162057,7.773650466276927,170.04456023869238,170.04456023869238,0.17004456023869238,170.04456023869238,25
quad wait tsp,0.85,1.25,1245.3199999990125,8931.287719680053,1000,34.934009022071905,8.931287719680054,6.7552280018059365,203.65580535638458,203.65580535638458,0.20365580535638458,203.65580535638458,25
